0,3,3,1,1,1
1.0,-1.0,-0.36794356,0.9678781,0.6414155,-0.84567976,1.0,1.0,1.0,-0.5490207
0.6836014,1.0,0.38257208,-0.9561518,0.96101993,1.0,1.0,-0.6697983,-0.22177167,1.0
-0.16618405,-0.89905226,0.3937664,-1.0,1.0,-0.18470246,-0.8375362,-0.5509541,0.37838486,-1.0
