Trained Epochs,BC Loss,QL Loss,Actor Loss,Critic Loss
0,0.04318224638700485,0.02258683182299137,0.024745944887399673,1.7318022571544134e-08
0,0.191123828291893,0.022819669917225838,0.03237586095929146,4.240965623125703e-08
0,0.06418319791555405,0.022656274959445,0.02586543560028076,2.7355842036058675e-08
0,0.2638311982154846,0.022414276376366615,0.035605836659669876,5.902787592049208e-09
0,0.13414369523525238,0.022614624351263046,0.029321808367967606,8.274060547819317e-09
Trained Epochs,BC Loss,QL Loss,Actor Loss,Critic Loss
0,0.5278945565223694,0.04243100434541702,0.06882573664188385,2.170600782847032e-05
0,0.3886350691318512,0.042133573442697525,0.061565324664115906,8.707220331416465e-07
0,0.3458145558834076,0.0401480533182621,0.05743878334760666,4.199668182991445e-06
0,0.3749595582485199,0.03563423454761505,0.054382212460041046,1.9788813006016426e-05
0,0.3604821264743805,0.039375435560941696,0.05739954113960266,1.5477895431104116e-05
0,0.5106086134910583,0.03774593025445938,0.06327636539936066,1.8025315512204543e-05
Trained Epochs,BC Loss,QL Loss,Actor Loss,Critic Loss
0,0.44223541021347046,0.01923532970249653,0.04134710133075714,2.6184881789959036e-05
0,0.6706026792526245,0.02130023203790188,0.054830364882946014,3.3227142921532504e-06
0,0.5588038563728333,0.022156791761517525,0.05009698495268822,2.5040867512871046e-06
0,0.5963938236236572,0.02267865091562271,0.05249834060668945,4.215497028781101e-06
0,0.33997252583503723,0.021383585408329964,0.038382209837436676,3.0168189368851017e-06
0,0.5743787884712219,0.023421939462423325,0.05214087665081024,1.3694088920601644e-06
0,0.4570637345314026,0.02104199305176735,0.0438951775431633,1.1190085388079751e-05
0,0.4324951171875,0.022344017401337624,0.04396877437829971,3.297763669252163e-06
0,0.40960636734962463,0.022833291441202164,0.043313607573509216,3.878761162923183e-06
0,0.3440867066383362,0.021477440372109413,0.03868177533149719,1.6969613625406055e-06
0,0.2368764579296112,0.023127496242523193,0.034971319139003754,2.2812960196461063e-06
0,0.5752050876617432,0.02095499448478222,0.049715250730514526,2.0058901100128423e-06
0,0.29265645146369934,0.021959923207759857,0.036592744290828705,2.54459018833586e-06
0,0.3169344961643219,0.02073092944920063,0.036577656865119934,1.463695753045613e-06
0,0.3569490313529968,0.02266664430499077,0.04051409661769867,1.0356149005019688e-06
0,0.2772967219352722,0.021781520918011665,0.035646356642246246,4.7545174197693996e-07
0,0.31118980050086975,0.02170424535870552,0.03726373612880707,1.5573985479022667e-07
0,0.09267524629831314,0.02234512008726597,0.026978882029652596,7.330883988743153e-08
0,0.08978381752967834,0.021098574623465538,0.025587765499949455,5.2586138110655156e-08
Trained Epochs,BC Loss,QL Loss,Actor Loss,Critic Loss
0,0.6994373798370361,-0.01799476332962513,0.016977107152342796,1.3819997548125684e-05
0,0.3529050052165985,-0.01644209958612919,0.0012031514197587967,1.5665286809962709e-06
0,0.38621097803115845,-0.01801261492073536,0.0012979339808225632,2.6499374143895693e-06
0,0.535643458366394,-0.01628001406788826,0.010502159595489502,4.242311661073472e-06
0,0.3085273504257202,-0.018654508516192436,-0.0032281409949064255,6.465730621130206e-06
0,0.08957322686910629,-0.015921102836728096,-0.011442441493272781,4.628484930435661e-06
0,0.32253023982048035,-0.016890518367290497,-0.0007640067487955093,3.949669462599559e-06
0,0.4036014676094055,-0.01435122825205326,0.005828846246004105,7.680779162910767e-06
0,0.4061006009578705,-0.015169971622526646,0.0051350584253668785,2.474222810633364e-06
0,0.5932396054267883,-0.018863271921873093,0.010798709467053413,1.1137613910250366e-05
0,0.5103912949562073,-0.015066997148096561,0.010452567599713802,1.0354346159147099e-05
0,0.2214469164609909,-0.015354695729911327,-0.004282349720597267,5.178372703085188e-06
0,0.3639729619026184,-0.015447759069502354,0.0027508893981575966,7.05300408299081e-06
0,0.236153244972229,-0.014346327632665634,-0.002538665197789669,5.538113782677101e-06
0,0.38619545102119446,-0.01581570878624916,0.0034940633922815323,8.34489765111357e-06
0,0.43652641773223877,-0.017215436324477196,0.004610884934663773,3.598770945245633e-06
0,0.45242762565612793,-0.01452783402055502,0.008093548007309437,1.5415839698107447e-06
0,0.3464620113372803,-0.01667969487607479,0.0006434060633182526,2.014646270254161e-06
0,0.29792138934135437,-0.015691226348280907,-0.0007951566949486732,1.3183407645556144e-06
0,0.17085881531238556,-0.01663345843553543,-0.008090517483651638,7.017064262981876e-07
0,0.23445060849189758,-0.01583341509103775,-0.004110884852707386,2.1527536375742784e-07
0,0.3968743085861206,-0.014862163923680782,0.004981552250683308,1.28947249322664e-07
0,0.22595790028572083,-0.015919698402285576,-0.00462180282920599,2.395224285578479e-08
0,0.09558518975973129,-0.01574665494263172,-0.010967395268380642,3.365717304859572e-08
0,0.19146449863910675,-0.01614796370267868,-0.006574738770723343,5.2224500279862696e-08
0,0.26123473048210144,-0.015779446810483932,-0.0027177101001143456,1.5748929271808265e-08
0,0.07830187678337097,-0.01578051596879959,-0.011865422129631042,6.437826982619299e-08
0,0.436735063791275,-0.015506763942539692,0.006329989992082119,3.617583033133087e-08
0,0.07191640883684158,-0.015859616920351982,-0.012263796292245388,1.5159077548787536e-08
0,0.12292241305112839,-0.015630045905709267,-0.009483925066888332,2.5882634702156793e-08
0,0.2994537651538849,-0.015539932064712048,-0.0005672434344887733,3.0790680227710254e-08
0,0.06362684816122055,-0.015627987682819366,-0.012446645647287369,1.6320155893367883e-08
0,0.16679832339286804,-0.015878237783908844,-0.007538321428000927,1.2944514793389317e-08
0,0.1605314165353775,-0.015510951168835163,-0.007484380155801773,1.6726184881576955e-08
0,0.16397592425346375,-0.01541321910917759,-0.007214422337710857,7.030453552658855e-09
0,0.2857591509819031,-0.01581951044499874,-0.0015315525233745575,6.7169336759320686e-09
0,0.15216895937919617,-0.015531696379184723,-0.0079232482239604,9.553128066386307e-09
0,0.3628155589103699,-0.015388776548206806,0.0027520013973116875,8.101089576939557e-09
0,0.02995111607015133,-0.015320556238293648,-0.013823000714182854,9.070287632084728e-09
0,0.006939221173524857,-0.015466170385479927,-0.015119208954274654,1.2539805638311918e-08
0,0.02900727652013302,-0.015475727617740631,-0.014025364071130753,7.4473036626443445e-09
0,0.12145360559225082,-0.015393909066915512,-0.009321228601038456,4.879432413673612e-09
0,0.17892125248908997,-0.015504737384617329,-0.0065586743876338005,3.414422300451747e-09
0,0.10502484440803528,-0.0153331458568573,-0.010081904008984566,1.19201848391981e-09
0,0.1085803359746933,-0.01532957423478365,-0.00990055687725544,3.5579033053068088e-09
0,0.3740243911743164,-0.015366471372544765,0.0033347485587000847,1.5145943388361616e-09
0,0.12172789126634598,-0.015405423007905483,-0.00931902788579464,6.743905434092312e-10
0,0.11567143350839615,-0.015373209491372108,-0.009589637629687786,6.810753072628017e-10
0,0.06813725084066391,-0.015396819449961185,-0.011989956721663475,1.1262166754733016e-09
Trained Epochs,BC Loss,QL Loss,Actor Loss,Critic Loss
0,0.1600775271654129,0.029495518654584885,0.03749939426779747,1.4203938917489722e-05
0,0.22859224677085876,0.02839498221874237,0.03982459381222725,1.962883970918483e-06
0,0.3179144859313965,0.023183872923254967,0.03907959908246994,9.72162979451241e-06
0,0.49821701645851135,0.029192591086030006,0.054103441536426544,9.474508260609582e-06
0,0.517310619354248,0.02805975452065468,0.0539252832531929,3.829037723335205e-06
0,0.3727949261665344,0.023726345971226692,0.04236609488725662,3.0159585548972245e-06
Trained Epochs,BC Loss,QL Loss,Actor Loss,Critic Loss
0,0.5175264477729797,-0.008453454822301865,0.017422867938876152,1.0931393262580968e-05
0,0.40018829703330994,-0.010197918862104416,0.00981149636209011,1.9643071027530823e-06
0,0.4535489082336426,-0.012493116781115532,0.010184329003095627,7.724238457740285e-07
0,0.4628570079803467,-0.01065516471862793,0.012487685307860374,9.927979363055783e-07
Trained Epochs,BC Loss,QL Loss,Actor Loss,Critic Loss
0,0.4877767860889435,0.00781718734651804,0.03220602869987488,9.711995517136529e-06
0,0.673726499080658,0.006894954480230808,0.04058127850294113,3.016765276697697e-06
0,0.08681964129209518,0.011868653818964958,0.016209635883569717,8.05523268354591e-06
Trained Epochs,BC Loss,QL Loss,Actor Loss,Critic Loss
0,0.38686496019363403,0.048968296498060226,0.06831154227256775,5.224113556323573e-05
0,0.2735685408115387,0.04446563869714737,0.058144066482782364,3.136910663670278e-06
Trained Epochs,BC Loss,QL Loss,Actor Loss,Critic Loss
0,0.5490169525146484,0.01009461935609579,0.03754546865820885,1.3859524187864736e-05
0,0.3537394404411316,0.002049553208053112,0.019736524671316147,5.751796834374545e-06
Trained Epochs,BC Loss,QL Loss,Actor Loss,Critic Loss
0,0.44893667101860046,0.04223879799246788,0.0646856278181076,2.3491447791457176e-06
0,0.4723002016544342,0.03971530497074127,0.06333031505346298,4.8622823669575155e-06
Trained Epochs,BC Loss,QL Loss,Actor Loss,Critic Loss
0,0.4682457447052002,-0.02758834697306156,-0.004176059737801552,1.6729889466660097e-05
0,0.5792262554168701,-0.026823749765753746,0.0021375641226768494,4.527134024101542e-06
Trained Epochs,BC Loss,QL Loss,Actor Loss,Critic Loss
0,0.5442104339599609,-0.0014396084006875753,0.025770913809537888,1.5165644072112627e-05
0,0.24918487668037415,-0.005579449236392975,0.0068797944113612175,3.7579916352115106e-06
Trained Epochs,BC Loss,QL Loss,Actor Loss,Critic Loss
0,0.6297038197517395,-0.001879628631286323,0.02960556373000145,6.3671686802990735e-06
Trained Epochs,BC Loss,QL Loss,Actor Loss,Critic Loss
0,0.2736623287200928,0.07547435909509659,0.08915747702121735,2.0350316844996996e-05
Trained Epochs,BC Loss,QL Loss,Actor Loss,Critic Loss
0,0.5166307687759399,0.00854557380080223,0.03437711298465729,5.81155245527043e-06
Trained Epochs,BC Loss,QL Loss,Actor Loss,Critic Loss
0,0.4805331230163574,0.007377845235168934,0.03140450268983841,4.794476808456238e-06
Trained Epochs,BC Loss,QL Loss,Actor Loss,Critic Loss
0,0.3646010160446167,0.053702112287282944,0.07193216681480408,9.766422408574726e-06
Trained Epochs,BC Loss,QL Loss,Actor Loss,Critic Loss
0,0.4834687113761902,-0.0007707485929131508,0.023402687162160873,1.944395262398757e-05
0,0.5758599042892456,0.000715116155333817,0.029508111998438835,6.822770046710502e-06
0,0.5185195207595825,-0.00034419671283103526,0.025581780821084976,2.370371021243045e-06
0,0.28183311223983765,-0.0014360534260049462,0.01265560183674097,2.25677194976015e-06
0,0.3094881474971771,-0.0004044345114380121,0.015069973655045033,3.3299270398856606e-06
0,0.3795369267463684,-0.0016034520231187344,0.01737339422106743,2.5072627067856956e-06
0,0.6673595905303955,0.0008800388313829899,0.03424802049994469,3.987746367783984e-06
0,0.36051449179649353,-0.001995733007788658,0.01602999120950699,1.0400652172393166e-05
0,0.4181336462497711,-0.00022677090601064265,0.020679911598563194,5.415454324975144e-06
0,0.543868362903595,-0.0029506362043321133,0.024242781102657318,1.1910031389561482e-05
0,0.29237300157546997,-0.0010100252693518996,0.013608625158667564,5.175716069061309e-06
0,0.23016034066677094,0.0007765684276819229,0.012284585274755955,2.6264892767358106e-06
0,0.6015884280204773,-0.004494214430451393,0.02558520808815956,7.228994491015328e-06
0,0.36353805661201477,-0.001865082886070013,0.016311820596456528,4.339025963417953e-06
0,0.3481566905975342,-0.0024491159711033106,0.014958718791604042,3.2487546377524268e-06
0,0.2647292912006378,-0.005165249574929476,0.008071215823292732,8.19738215795951e-06
0,0.3616240322589874,-0.0020303353667259216,0.01605086587369442,1.2146189874329139e-05
0,0.2092169225215912,0.0008757030591368675,0.011336549185216427,6.742248388036387e-06
0,0.32781052589416504,-0.0006477517890743911,0.015742775052785873,1.0273672614857787e-06
0,0.35643652081489563,-0.0022705646697431803,0.015551261603832245,1.7699987893138314e-06
0,0.29041609168052673,-0.0010562674142420292,0.013464536517858505,2.4174210011551622e-06
0,0.3336856961250305,0.00020143543952144682,0.016885720193386078,1.8697771793085849e-06
0,0.2345103621482849,0.0016292404616251588,0.013354758732020855,5.076202569398447e-07
0,0.26991263031959534,0.0009710306767374277,0.014466661959886551,3.6814230952586513e-07
0,0.3370245099067688,0.0003668307908810675,0.017218057066202164,1.0361204658693168e-06
0,0.2981327772140503,0.00021609307441394776,0.015122732147574425,3.732420168489625e-07
0,0.2901105284690857,-8.69583454914391e-05,0.014418568462133408,3.2558494922341197e-07
0,0.38601648807525635,0.00032811990240588784,0.019628943875432014,2.091721853503259e-07
0,0.31095707416534424,-5.802541272714734e-05,0.015489828772842884,3.204460767847195e-07
0,0.2627142369747162,0.00016287571634165943,0.013298586942255497,1.4223317634787236e-07
0,0.2374740093946457,0.0007169468444772065,0.012590647675096989,9.831188663156354e-08
0,0.3552999198436737,0.0002788364072330296,0.01804383285343647,2.8395862727848e-07
0,0.31573018431663513,0.0002503095893189311,0.01603681966662407,2.0016148027934832e-07
0,0.2159346044063568,0.0006049748044461012,0.0114017054438591,1.5195270464118948e-07
0,0.20472635328769684,0.0010906707029789686,0.011326989158987999,3.4651887403924775e-07
0,0.10872546583414078,0.0009987486992031336,0.006435021758079529,2.1754658519057557e-07
0,0.1607484370470047,0.0009313755435869098,0.008968797512352467,3.64471219427287e-07
0,0.0685286670923233,0.0005007859435863793,0.003927219193428755,6.32577297210446e-08
0,0.15960414707660675,0.000955821480602026,0.008936028927564621,1.6410237435593444e-07
0,0.025183839723467827,0.0006668170681223273,0.001926009077578783,1.278413890304364e-07
0,0.2895069718360901,0.0006292366306297481,0.015104585327208042,1.7871555257897853e-07
0,0.2514744997024536,0.0005916922236792743,0.013165418058633804,2.4497933281963924e-07
0,0.06151919439435005,0.0007892783032730222,0.003865238279104233,2.7911960387427825e-07
0,0.19570967555046082,0.000823438516817987,0.010608921758830547,2.1908869030085043e-07
0,0.25475603342056274,0.0013526487164199352,0.01409045048058033,3.8495733178933733e-07
0,0.10487872362136841,0.0009278710931539536,0.0061718071810901165,3.240133139570389e-07
0,0.17413702607154846,0.0006002708687447011,0.00930712278932333,1.4920848911970097e-07
0,0.36109229922294617,0.0007727226475253701,0.01882733777165413,1.824487441126621e-07
0,0.15648773312568665,0.001191100338473916,0.00901548657566309,2.0291464863930742e-07
0,0.015234251506626606,0.0010316235711798072,0.0017933361232280731,1.1496665308641241e-07
0,0.16228671371936798,0.0010726487962529063,0.009186984971165657,1.0008555761942262e-07
0,0.23514029383659363,0.0008421941893175244,0.012599209323525429,1.8084881503455108e-07
0,0.08346389979124069,0.00041108549339696765,0.0045842803083360195,1.677806835687079e-07
0,0.19640326499938965,0.0006664654356427491,0.010486628860235214,1.0624560076166745e-07
0,0.12419883906841278,0.000966012361459434,0.007175954524427652,1.1128233268209442e-07
0,0.19938570261001587,0.0007893574656918645,0.010758643038570881,2.1853659859516483e-07
0,0.19639945030212402,0.000709052721504122,0.010529025457799435,1.487294412072515e-07
0,0.11333996802568436,0.0006298625958152115,0.0062968614511191845,6.015114450974579e-08
0,0.2135889083147049,0.0007212941418401897,0.011400739662349224,3.6610455822483345e-07
0,0.08413553237915039,0.000627099652774632,0.00483387615531683,3.274026028066146e-08
0,0.1047433465719223,0.0004818344605155289,0.005719001870602369,1.138295573355208e-07
0,0.11665693670511246,0.0008263319032266736,0.006659178528934717,9.695058622583019e-08
0,0.2178322821855545,0.000729670631699264,0.011621285229921341,4.126005137550237e-08
0,0.22663432359695435,0.0010196469957008958,0.012351363897323608,8.130366779823817e-08
0,0.33546268939971924,0.00083677883958444,0.017609912902116776,1.715067980967433e-07
0,0.16258853673934937,-0.0030334226321429014,0.005096004344522953,1.8139462554245256e-06
0,0.15229809284210205,-0.00490723317489028,0.0027076713740825653,9.151348422165029e-06
0,0.17986851930618286,-0.001640532398596406,0.007352894172072411,2.069861579911958e-07
0,0.2137322872877121,-0.003590852953493595,0.007095761597156525,5.122496986587066e-06
0,0.1282990723848343,-0.004848512355238199,0.0015664412640035152,8.200120646506548e-06
0,0.17791634798049927,-0.002077210694551468,0.0068186065182089806,1.3161929928173777e-06
0,0.2701181173324585,-0.0033867405727505684,0.010119165293872356,4.117071512155235e-06
0,0.2555440068244934,-0.004114835988730192,0.00866236537694931,1.5598537856931216e-06
0,0.24334189295768738,-0.008107073605060577,0.004060021601617336,1.427868028258672e-06
0,0.20105619728565216,-0.005555181298404932,0.004497629124671221,2.9578397970908554e-06
0,0.41666650772094727,-0.006863359361886978,0.013969967141747475,8.347696166310925e-06
0,0.2945351004600525,-0.006567962467670441,0.008158792741596699,4.2531896724540275e-06
0,0.5131934285163879,-0.007445902097970247,0.018213769420981407,8.656936643092195e-07
0,0.3026576638221741,-0.021644864231348038,-0.006511980667710304,4.802416242455365e-06
0,0.29503491520881653,-0.01151387207210064,0.003237874247133732,1.1801745131378993e-05
0,0.34503602981567383,-0.016802459955215454,0.00044934265315532684,4.056822035636287e-06
0,0.41283461451530457,-0.016305966302752495,0.004335764795541763,1.563435944262892e-06
0,0.4603623151779175,-0.014612194150686264,0.00840592198073864,5.380588845582679e-06
0,0.48761874437332153,-0.014053750783205032,0.010327186435461044,7.173837730078958e-06
0,0.43189501762390137,-0.016064412891864777,0.0055303387343883514,6.569855486304732e-06
0,0.20935691893100739,-0.017414817586541176,-0.006946971639990807,1.5076779163791798e-05
0,0.3750525116920471,-0.01694965921342373,0.0018029659986495972,1.8412125655231648e-06
0,0.40350016951560974,-0.018745452165603638,0.0014295559376478195,9.781511835171841e-06
0,0.2870349586009979,-0.015337429940700531,-0.0009856820106506348,3.1101153581403196e-06
0,0.19328591227531433,-0.019381867721676826,-0.009717571549117565,2.539860815886641e-06
0,0.1674310714006424,-0.017425835132598877,-0.009054281748831272,1.3277756806928664e-05
0,0.3920625150203705,-0.02858036942780018,-0.008977243676781654,6.113400559115689e-06
0,0.6051337718963623,-0.024644246324896812,0.005612442269921303,6.589962595171528e-06
0,0.3578023910522461,-0.02321896329522133,-0.005328843370079994,8.878761946107261e-06
0,0.3220614790916443,-0.024496857076883316,-0.008393783122301102,1.9672907001222484e-05
0,0.4484765827655792,-0.026822343468666077,-0.004398513585329056,3.08372727886308e-05
0,0.3811190128326416,-0.029880240559577942,-0.010824289172887802,2.4438431864837185e-05
0,0.42338839173316956,-0.02631825953722,-0.005148839205503464,2.1549611119553447e-05
0,0.4487910568714142,-0.0219992958009243,0.00044025667011737823,1.692914156592451e-05
0,0.386661559343338,-0.029223749414086342,-0.009890671819448471,1.0917628969764337e-05
0,0.3194236159324646,-0.02743648923933506,-0.01146530732512474,7.567889952042606e-06
0,0.40610402822494507,-0.025411494076251984,-0.00510629266500473,2.6461999368621036e-05
0,0.5146571397781372,-0.02756093628704548,-0.001828078180551529,1.543540201964788e-05
0,0.449293315410614,-0.024044038727879524,-0.0015793722122907639,1.7236441635759547e-05
0,0.4411202073097229,-0.027540244162082672,-0.0054842326790094376,1.2389896255626809e-05
0,0.28872647881507874,-0.026335541158914566,-0.011899217031896114,1.0227870006929152e-05
0,0.39061594009399414,-0.02334386296570301,-0.0038130655884742737,1.6054940715548582e-05
0,0.24233286082744598,-0.02417644113302231,-0.012059797532856464,1.3849993592884857e-05
0,0.43109315633773804,-0.027413591742515564,-0.005858933553099632,1.1231155440327711e-05
0,0.3007734715938568,-0.027845818549394608,-0.012807144783437252,1.288669227506034e-05
0,0.3358027935028076,-0.02917628362774849,-0.012386143207550049,1.2589622201630846e-05
0,0.33221468329429626,-0.024905269965529442,-0.008294535800814629,3.1786739782546647e-06
0,0.29666104912757874,-0.027612293139100075,-0.012779240496456623,7.0596643126918934e-06
0,0.2861936092376709,-0.026751510798931122,-0.012441829778254032,5.345650606614072e-06
0,0.29999032616615295,-0.025845251977443695,-0.010845735669136047,9.297073120251298e-06
0,0.25306054949760437,-0.026035593822598457,-0.013382566161453724,7.157116669986863e-06
0,0.24250292778015137,-0.026099741458892822,-0.013974594883620739,4.262538823240902e-06
0,0.2054501175880432,-0.024519557133316994,-0.014247051440179348,9.461594174808852e-08
0,0.17149245738983154,-0.024777639657258987,-0.01620301604270935,1.279371630857895e-08
0,0.27921825647354126,-0.024958141148090363,-0.0109972283244133,1.982338915240689e-08
0,0.25340285897254944,-0.025090724229812622,-0.012420580722391605,5.127713809116585e-09
0,0.22328144311904907,-0.0252288356423378,-0.01406476367264986,4.643332829346036e-09
0,0.11868996918201447,-0.025435661897063255,-0.019501162692904472,5.533782765354545e-09
0,0.24719657003879547,-0.025680024176836014,-0.013320195488631725,4.511330864431784e-09
0,0.25281789898872375,-0.025962980464100838,-0.01332208514213562,6.3533955874106596e-09
0,0.1957131028175354,-0.02618160843849182,-0.01639595255255699,4.496810923626526e-09
0,0.23777823150157928,-0.026355138048529625,-0.01446622610092163,4.683964327512058e-09
0,0.3992357850074768,-0.02662810869514942,-0.006666319444775581,3.2972182761881186e-09
0,0.26910075545310974,-0.026833385229110718,-0.013378347270190716,6.178048295168992e-09
0,0.11514686793088913,-0.027066592127084732,-0.021309249103069305,4.5395109893320296e-09
0,0.1673835813999176,-0.02729790471494198,-0.01892872527241707,2.2913388963985426e-09
0,0.21393990516662598,-0.027507644146680832,-0.016810648143291473,2.594306103276267e-09
0,0.23966068029403687,-0.027703357860445976,-0.015720322728157043,8.866202882984453e-09
0,0.1281350553035736,-0.02792431227862835,-0.0215175598859787,1.0315988063780424e-09
0,0.10767186433076859,-0.028111860156059265,-0.022728266194462776,9.586603511024805e-09
0,0.22293566167354584,-0.028307249769568443,-0.01716046780347824,9.867150652098644e-09
